2024-06-23T05:11:03.246550502Z,{"lat":11.106475504099071,"lon":106.6130105794218}
2024-06-23T05:11:04.250733705Z,{"lat":11.106475504099071,"lon":106.6130105794218}
2024-06-23T05:11:05.250774311Z,{"lat":11.106475504099071,"lon":106.6130105794218}
2024-06-23T05:11:06.244588052Z,{"lat":11.106475504099071,"lon":106.6130105794218}
2024-06-23T05:11:07.245588423Z,{"lat":11.106475504099071,"lon":106.6130105794218}
2024-06-23T05:11:08.246537234Z,{"lat":11.106475504099071,"lon":106.6130105794218}
2024-06-23T05:11:09.248140932Z,{"lat":11.106475504099071,"lon":106.6130105794218}
2024-06-23T05:11:10.246661966Z,{"lat":11.10642406836003,"lon":106.61306899764887}
2024-06-23T05:11:11.248123294Z,{"lat":11.10642406836003,"lon":106.61306899764887}
2024-06-23T05:11:12.256549847Z,{"lat":11.10642406836003,"lon":106.61306899764887}
2024-06-23T05:11:13.273622053Z,{"lat":11.10642406836003,"lon":106.61306899764887}
2024-06-23T05:11:14.271305178Z,{"lat":11.10642406836003,"lon":106.61306899764887}
2024-06-23T05:11:15.265024869Z,{"lat":11.10642406836003,"lon":106.61306899764887}
2024-06-23T05:11:16.254431838Z,{"lat":11.10642406836003,"lon":106.61306899764887}
2024-06-23T05:11:17.260577528Z,{"lat":11.10642532168807,"lon":106.61308273785751}
2024-06-23T05:11:18.257333932Z,{"lat":11.10641678436486,"lon":106.61308828719332}
2024-06-23T05:11:19.256228385Z,{"lat":11.106410434675539,"lon":106.6130932318002}
2024-06-23T05:11:20.257491Z,{"lat":11.106405216735192,"lon":106.61309730034544}
2024-06-23T05:11:21.253131816Z,{"lat":11.106399445966757,"lon":106.61310180647521}
2024-06-23T05:11:22.259973333Z,{"lat":11.106384899126926,"lon":106.61300027839084}
2024-06-23T05:11:23.256316893Z,{"lat":11.106377156056965,"lon":106.61299664721857}
2024-06-23T05:11:24.267087824Z,{"lat":11.106370792059181,"lon":106.61299311160013}
2024-06-23T05:11:25.275693047Z,{"lat":11.106364144951396,"lon":106.61298966618111}
2024-06-23T05:11:26.264633314Z,{"lat":11.106357513401388,"lon":106.61298677003178}
2024-06-23T05:11:27.272578444Z,{"lat":11.106349490783455,"lon":106.61298318243355}
2024-06-23T05:11:28.385474294Z,{"lat":11.106338088823223,"lon":106.61297577377414}
2024-06-23T05:12:09.459965093Z,{"lat":11.106396173450406,"lon":106.61300348155868}
2024-06-23T05:12:10.487050475Z,{"lat":11.106393530286887,"lon":106.61300581161996}
2024-06-23T05:12:11.478759652Z,{"lat":11.106393530286887,"lon":106.61300581161996}
2024-06-23T05:12:12.477890482Z,{"lat":11.106393530286887,"lon":106.61300581161996}
2024-06-23T05:12:13.476559028Z,{"lat":11.106393530286887,"lon":106.61300581161996}
2024-06-23T05:12:14.478977002Z,{"lat":11.106393530286887,"lon":106.61300581161996}
2024-06-23T05:12:15.48842559Z,{"lat":11.106393530286887,"lon":106.61300581161996}
2024-06-23T05:12:16.480585449Z,{"lat":11.106381441919968,"lon":106.61301739380743}
2024-06-23T05:12:17.484191327Z,{"lat":11.106353635199085,"lon":106.6130001047705}
2024-06-23T05:12:18.492475057Z,{"lat":11.106353635199085,"lon":106.6130001047705}
2024-06-23T05:12:19.480800937Z,{"lat":11.106353635199085,"lon":106.6130001047705}
2024-06-23T05:12:20.481023542Z,{"lat":11.106353635199085,"lon":106.6130001047705}
2024-06-23T05:12:21.485086397Z,{"lat":11.106353635199085,"lon":106.6130001047705}
2024-06-23T05:12:22.489158523Z,{"lat":11.106353635199085,"lon":106.6130001047705}
2024-06-23T05:12:23.483993279Z,{"lat":11.106369402902429,"lon":106.61303376463118}
2024-06-23T05:12:24.488044563Z,{"lat":11.106369402902429,"lon":106.61303376463118}
2024-06-23T05:12:25.48771009Z,{"lat":11.106369402902429,"lon":106.61303376463118}
2024-06-23T05:12:26.491951511Z,{"lat":11.106369402902429,"lon":106.61303376463118}
2024-06-23T05:12:27.494971558Z,{"lat":11.106369402902429,"lon":106.61303376463118}
2024-06-23T05:12:28.487626775Z,{"lat":11.106369402902429,"lon":106.61303376463118}
2024-06-23T05:12:29.49248413Z,{"lat":11.106357977406374,"lon":106.61304249039112}
2024-06-23T05:12:30.48504233Z,{"lat":11.106330657836825,"lon":106.61300550710477}
2024-06-23T05:12:31.491565169Z,{"lat":11.106330657836825,"lon":106.61300550710477}
2024-06-23T05:12:32.489061653Z,{"lat":11.106330657836825,"lon":106.61300550710477}
2024-06-23T05:12:33.478984819Z,{"lat":11.106330657836825,"lon":106.61300550710477}
2024-06-23T05:12:34.480115429Z,{"lat":11.106330657836825,"lon":106.61300550710477}
2024-06-23T05:12:35.48607301Z,{"lat":11.106330657836825,"lon":106.61300550710477}
2024-06-23T05:12:36.497228052Z,{"lat":11.106352982744678,"lon":106.61302265990152}
2024-06-23T05:12:37.503932279Z,{"lat":11.106352982744678,"lon":106.61302265990152}
2024-06-23T05:12:38.49948277Z,{"lat":11.106352982744678,"lon":106.61302265990152}
2024-06-23T05:12:39.497059138Z,{"lat":11.106352982744678,"lon":106.61302265990152}
2024-06-23T05:12:40.494477364Z,{"lat":11.106352982744678,"lon":106.61302265990152}
2024-06-23T05:12:41.497624464Z,{"lat":11.106352982744678,"lon":106.61302265990152}
2024-06-23T05:12:42.494759843Z,{"lat":11.106352203003377,"lon":106.61303233327286}
2024-06-23T05:12:43.494157521Z,{"lat":11.106296467692491,"lon":106.61298224952931}
2024-06-23T05:12:44.494421737Z,{"lat":11.106296467692491,"lon":106.61298224952931}
2024-06-23T05:12:45.493244368Z,{"lat":11.106296467692491,"lon":106.61298224952931}
2024-06-23T05:12:46.496642169Z,{"lat":11.106296467692491,"lon":106.61298224952931}
2024-06-23T05:12:47.502088359Z,{"lat":11.106296467692491,"lon":106.61298224952931}
2024-06-23T05:12:48.502157603Z,{"lat":11.106296467692491,"lon":106.61298224952931}
2024-06-23T05:12:49.500077624Z,{"lat":11.106326618539487,"lon":106.6130023141845}
2024-06-23T05:12:50.510101281Z,{"lat":11.106326618539487,"lon":106.6130023141845}
2024-06-23T05:12:51.50589637Z,{"lat":11.106326618539487,"lon":106.6130023141845}
2024-06-23T05:12:52.496913665Z,{"lat":11.106326618539487,"lon":106.6130023141845}
2024-06-23T05:12:53.499930869Z,{"lat":11.106326618539487,"lon":106.6130023141845}
2024-06-23T05:12:54.49820257Z,{"lat":11.106326618539487,"lon":106.6130023141845}
2024-06-23T05:12:55.504049693Z,{"lat":11.106344511800398,"lon":106.61302336654656}
2024-06-23T05:12:56.505093792Z,{"lat":11.106336787243496,"lon":106.61300980486715}
2024-06-23T05:12:57.504636006Z,{"lat":11.106336787243496,"lon":106.61300980486715}
2024-06-23T05:12:58.512406967Z,{"lat":11.106336787243496,"lon":106.61300980486715}
2024-06-23T05:12:59.510731722Z,{"lat":11.106336787243496,"lon":106.61300980486715}
2024-06-23T05:13:00.503666556Z,{"lat":11.106336787243496,"lon":106.61300980486715}
2024-06-23T05:13:01.506758064Z,{"lat":11.106336787243496,"lon":106.61300980486715}
2024-06-23T05:13:02.504292684Z,{"lat":11.10633704584152,"lon":106.61301824848636}
2024-06-23T05:13:03.505155632Z,{"lat":11.10633704584152,"lon":106.61301824848636}
2024-06-23T05:13:04.496858316Z,{"lat":11.10633704584152,"lon":106.61301824848636}
2024-06-23T05:13:05.508839865Z,{"lat":11.10633704584152,"lon":106.61301824848636}
2024-06-23T05:13:06.506324782Z,{"lat":11.10633704584152,"lon":106.61301824848636}
2024-06-23T05:13:07.507027838Z,{"lat":11.10633704584152,"lon":106.61301824848636}
2024-06-23T05:13:08.753919941Z,{"lat":11.106326203369013,"lon":106.61303785676483}
2024-06-23T05:13:10.299975546Z,{"lat":11.106326203369013,"lon":106.61303785676483}
2024-06-23T05:13:10.604895892Z,{"lat":11.106324820367833,"lon":106.6130397662378}
2024-06-23T05:13:11.514921372Z,{"lat":11.106324820367833,"lon":106.6130397662378}
2024-06-23T05:13:12.520663523Z,{"lat":11.106324820367833,"lon":106.6130397662378}
2024-06-23T05:13:13.51831798Z,{"lat":11.106324820367833,"lon":106.6130397662378}
2024-06-23T05:13:14.504200821Z,{"lat":11.106324820367833,"lon":106.6130397662378}
2024-06-23T05:13:15.497855699Z,{"lat":11.106324820367833,"lon":106.6130397662378}
2024-06-23T05:13:16.501245321Z,{"lat":11.106329518090355,"lon":106.61300661620075}
2024-06-23T05:13:17.512050432Z,{"lat":11.106329518090355,"lon":106.61300661620075}
2024-06-23T05:13:18.530637604Z,{"lat":11.106329518090355,"lon":106.61300661620075}
2024-06-23T05:13:19.497714847Z,{"lat":11.106329518090355,"lon":106.61300661620075}
2024-06-23T05:20:40.262526215Z,{"lat":11.106424082616005,"lon":106.61305769674651}
2024-06-23T05:20:41.246113393Z,{"lat":11.106424082616005,"lon":106.61305769674651}
2024-06-23T05:20:42.268775295Z,{"lat":11.106424082616005,"lon":106.61305769674651}
2024-06-23T05:20:43.277699347Z,{"lat":11.106424082616005,"lon":106.61305769674651}
2024-06-23T05:20:44.272840657Z,{"lat":11.106424082616005,"lon":106.61305769674651}
2024-06-23T05:20:45.273835846Z,{"lat":11.106424082616005,"lon":106.61305769674651}
2024-06-23T05:20:46.262441233Z,{"lat":11.106398712358613,"lon":106.61305040236488}
2024-06-23T05:20:47.278789839Z,{"lat":11.10643275124214,"lon":106.61301284745883}
2024-06-23T05:20:48.285606559Z,{"lat":11.10643275124214,"lon":106.61301284745883}
2024-06-23T05:20:49.348485371Z,{"lat":11.10643275124214,"lon":106.61301284745883}
2024-06-23T05:20:50.296246234Z,{"lat":11.10643275124214,"lon":106.61301284745883}
2024-06-23T05:20:51.316180964Z,{"lat":11.10643275124214,"lon":106.61301284745883}
2024-06-23T05:20:52.308155928Z,{"lat":11.106388895910921,"lon":106.61301331475069}
2024-06-23T05:20:53.310222275Z,{"lat":11.106387345595756,"lon":106.61301235927561}
2024-06-23T05:20:54.31641468Z,{"lat":11.106387345595756,"lon":106.61301235927561}
2024-06-23T05:20:55.310099764Z,{"lat":11.106387345595756,"lon":106.61301235927561}
2024-06-23T05:20:56.355707249Z,{"lat":11.106387345595756,"lon":106.61301235927561}
2024-06-23T05:20:57.379893601Z,{"lat":11.106387345595756,"lon":106.61301235927561}
2024-06-23T05:20:58.385346161Z,{"lat":11.106387345595756,"lon":106.61301235927561}
2024-06-23T05:20:59.384521092Z,{"lat":11.106400552480435,"lon":106.61306381037315}
2024-06-23T05:21:00.364634919Z,{"lat":11.106400552480435,"lon":106.61306381037315}
2024-06-23T05:21:01.423165593Z,{"lat":11.106400552480435,"lon":106.61306381037315}
2024-06-23T05:21:18.033652652Z,{"lat":11.10636697304166,"lon":106.61298043954494}
2024-06-23T05:21:19.04726404Z,{"lat":11.10636697304166,"lon":106.61298043954494}
2024-06-23T05:21:20.064529426Z,{"lat":11.10636697304166,"lon":106.61298043954494}
2024-06-23T05:21:21.166204983Z,{"lat":11.10636697304166,"lon":106.61298043954494}
2024-06-23T05:21:22.136885138Z,{"lat":11.10636697304166,"lon":106.61298043954494}
2024-06-23T05:21:23.174977618Z,{"lat":11.10636697304166,"lon":106.61298043954494}
2024-06-23T05:21:24.148127438Z,{"lat":11.106352801540282,"lon":106.61298726148372}
2024-06-23T05:21:25.146561428Z,{"lat":11.106400487156144,"lon":106.61303463561752}
2024-06-23T05:21:26.170102976Z,{"lat":11.106400487156144,"lon":106.61303463561752}
2024-06-23T05:21:27.1698659Z,{"lat":11.106400487156144,"lon":106.61303463561752}
2024-06-23T05:21:28.165132874Z,{"lat":11.106400487156144,"lon":106.61303463561752}
2024-06-23T05:21:29.172233868Z,{"lat":11.106400487156144,"lon":106.61303463561752}
2024-06-23T05:21:30.172871074Z,{"lat":11.106400487156144,"lon":106.61303463561752}
2024-06-23T05:21:31.169244547Z,{"lat":11.106438899417903,"lon":106.6130482828905}
2024-06-23T05:21:32.171172554Z,{"lat":11.106438899417903,"lon":106.6130482828905}
2024-06-23T05:21:33.167802251Z,{"lat":11.106438899417903,"lon":106.6130482828905}
2024-06-23T05:21:34.184716991Z,{"lat":11.106438899417903,"lon":106.6130482828905}
2024-06-23T05:21:35.189610944Z,{"lat":11.106438899417903,"lon":106.6130482828905}
2024-06-23T05:21:36.187576206Z,{"lat":11.106438899417903,"lon":106.6130482828905}
2024-06-23T05:21:37.204429683Z,{"lat":11.106407238414894,"lon":106.61305010328574}
2024-06-23T05:21:38.204773664Z,{"lat":11.106407238414894,"lon":106.61305010328574}
2024-06-23T05:21:39.210561919Z,{"lat":11.106407238414894,"lon":106.61305010328574}
2024-06-23T05:21:40.215346594Z,{"lat":11.106407238414894,"lon":106.61305010328574}
2024-06-23T05:21:41.232819299Z,{"lat":11.106407238414894,"lon":106.61305010328574}
2024-06-23T05:21:42.228959624Z,{"lat":11.106407238414894,"lon":106.61305010328574}
2024-06-23T05:21:43.231288845Z,{"lat":11.106362881836443,"lon":106.61304115181547}
2024-06-23T05:21:44.2335059Z,{"lat":11.106397621286643,"lon":106.61304827434701}
2024-06-23T05:21:45.225001341Z,{"lat":11.106397621286643,"lon":106.61304827434701}
2024-06-23T05:21:46.232399197Z,{"lat":11.106397621286643,"lon":106.61304827434701}
2024-06-23T05:21:47.230090953Z,{"lat":11.106397621286643,"lon":106.61304827434701}
2024-06-23T05:21:48.231574158Z,{"lat":11.106397621286643,"lon":106.61304827434701}
2024-06-23T05:21:49.232133565Z,{"lat":11.106397621286643,"lon":106.61304827434701}
2024-06-23T05:21:50.226993373Z,{"lat":11.106412101691305,"lon":106.61302511974593}
2024-06-23T05:21:51.23843845Z,{"lat":11.106412101691305,"lon":106.61302511974593}
2024-06-23T05:21:52.24007636Z,{"lat":11.106412101691305,"lon":106.61302511974593}
2024-06-23T05:21:53.243059422Z,{"lat":11.106412101691305,"lon":106.61302511974593}
2024-06-23T05:21:54.233985855Z,{"lat":11.106412101691305,"lon":106.61302511974593}
2024-06-23T05:21:55.219771441Z,{"lat":11.106412101691305,"lon":106.61302511974593}
2024-06-23T05:21:56.233350818Z,{"lat":11.106368883754202,"lon":106.61301925351539}
2024-06-23T05:21:57.234621312Z,{"lat":11.106408462103143,"lon":106.61304377626855}
2024-06-23T05:21:58.236308107Z,{"lat":11.106408462103143,"lon":106.61304377626855}
2024-06-23T05:21:59.236952738Z,{"lat":11.106408462103143,"lon":106.61304377626855}
2024-06-23T05:22:00.234292593Z,{"lat":11.106408462103143,"lon":106.61304377626855}
2024-06-23T05:22:01.229181357Z,{"lat":11.106408462103143,"lon":106.61304377626855}
2024-06-23T05:22:02.240413715Z,{"lat":11.106408462103143,"lon":106.61304377626855}
2024-06-23T05:22:03.24367399Z,{"lat":11.106374958954982,"lon":106.61300519407976}
2024-06-23T05:22:04.24314718Z,{"lat":11.106374958954982,"lon":106.61300519407976}
2024-06-23T05:22:05.225053441Z,{"lat":11.106374958954982,"lon":106.61300519407976}
2024-06-23T05:22:06.24400304Z,{"lat":11.106374958954982,"lon":106.61300519407976}
2024-06-23T05:22:07.24084186Z,{"lat":11.106374958954982,"lon":106.61300519407976}
2024-06-23T05:22:08.233443987Z,{"lat":11.106374958954982,"lon":106.61300519407976}
2024-06-23T05:22:09.237643031Z,{"lat":11.106340768237297,"lon":106.6130082048194}
2024-06-23T05:22:10.22211011Z,{"lat":11.106372924628946,"lon":106.61302846699331}
2024-06-23T05:22:11.239180273Z,{"lat":11.106372924628946,"lon":106.61302846699331}
2024-06-23T05:22:12.243769557Z,{"lat":11.106372924628946,"lon":106.61302846699331}
2024-06-23T05:22:13.247758256Z,{"lat":11.106372924628946,"lon":106.61302846699331}
2024-06-23T05:22:14.243311084Z,{"lat":11.106372924628946,"lon":106.61302846699331}
2024-06-23T05:22:15.25116849Z,{"lat":11.106372924628946,"lon":106.61302846699331}
2024-06-23T05:22:16.243153767Z,{"lat":11.106416674644732,"lon":106.61306697937997}
2024-06-23T05:22:17.319929033Z,{"lat":11.106416674644732,"lon":106.61306697937997}
2024-06-23T05:22:18.253878665Z,{"lat":11.106416674644732,"lon":106.61306697937997}
2024-06-23T05:31:56.363927976Z,{"lat":11.107270414600498,"lon":106.6106987343231}
2024-06-23T05:31:57.3273578Z,{"lat":11.107270414600498,"lon":106.6106987343231}
2024-06-23T05:31:58.319472333Z,{"lat":11.107270414600498,"lon":106.6106987343231}
2024-06-23T05:31:59.339198799Z,{"lat":11.107270414600498,"lon":106.6106987343231}
2024-06-23T05:32:00.427065836Z,{"lat":11.107236889838354,"lon":106.61079090415554}
2024-06-23T05:32:01.439508338Z,{"lat":11.107236889838354,"lon":106.61079090415554}
2024-06-23T05:32:02.347866995Z,{"lat":11.107297699286315,"lon":106.6107309566838}
2024-06-23T05:32:03.423385288Z,{"lat":11.107297699286315,"lon":106.6107309566838}
2024-06-23T05:33:36.504383494Z,{"lat":11.107186512915048,"lon":106.61063251044622}
2024-06-23T05:33:37.504697374Z,{"lat":11.107186512915048,"lon":106.61063251044622}
2024-06-23T05:33:38.539755231Z,{"lat":11.10725880583974,"lon":106.61072588389713}
2024-06-23T05:33:39.499777868Z,{"lat":11.10725880583974,"lon":106.61072588389713}
2024-06-23T05:33:40.484738678Z,{"lat":11.10725880583974,"lon":106.61072588389713}
2024-06-23T05:33:41.51146332Z,{"lat":11.10725880583974,"lon":106.61072588389713}
2024-06-23T05:33:42.531586537Z,{"lat":11.10725880583974,"lon":106.61072588389713}
2024-06-23T05:33:43.522362241Z,{"lat":11.10727604709091,"lon":106.61069045247193}
2024-06-23T05:33:44.539645491Z,{"lat":11.10727604709091,"lon":106.61069045247193}
2024-06-23T05:33:45.504630451Z,{"lat":11.107311193910963,"lon":106.61067016205055}
2024-06-23T05:33:46.523192814Z,{"lat":11.107339005521935,"lon":106.61066294710368}
2024-06-23T05:33:47.560170735Z,{"lat":11.107342423861345,"lon":106.61059724070239}
2024-06-23T05:33:48.521878734Z,{"lat":11.107343557328106,"lon":106.61058841259526}
2024-06-23T05:33:49.531533146Z,{"lat":11.107345055935212,"lon":106.61058585090997}
2024-06-23T05:33:50.522292158Z,{"lat":11.107343326317432,"lon":106.61058216927579}
2024-06-23T05:33:51.531528162Z,{"lat":11.10735299474257,"lon":106.6105667688042}
2024-06-23T05:33:52.521658155Z,{"lat":11.107358873851789,"lon":106.61055623986701}
2024-06-23T05:33:53.549821703Z,{"lat":11.10735305543767,"lon":106.61056720981509}
2024-06-23T05:33:54.581885175Z,{"lat":11.1073509658485,"lon":106.61057121933449}
2024-06-23T05:33:55.521556148Z,{"lat":11.107350965848307,"lon":106.61057121933449}
2024-06-23T05:33:56.531643257Z,{"lat":11.107346201109875,"lon":106.61057523976609}
2024-06-23T05:33:57.559721203Z,{"lat":11.10734415422443,"lon":106.6105826671725}
2024-06-23T05:33:58.541730818Z,{"lat":11.10734828283663,"lon":106.61059190809812}
2024-06-23T05:33:59.524617032Z,{"lat":11.107344202244985,"lon":106.610596562416}
2024-06-23T05:34:00.552057719Z,{"lat":11.107341183404438,"lon":106.61059459227333}
2024-06-23T05:34:01.552709135Z,{"lat":11.107346635771663,"lon":106.61059633777751}
2024-06-23T05:34:02.551911928Z,{"lat":11.10734003450442,"lon":106.61058861357756}
2024-06-23T05:34:03.542061045Z,{"lat":11.107335896604551,"lon":106.61057964174088}
2024-06-23T05:34:04.551854391Z,{"lat":11.107330004442362,"lon":106.6105698619168}
2024-06-23T05:34:05.540286112Z,{"lat":11.107328922443177,"lon":106.61055818845978}
2024-06-23T05:34:06.551573615Z,{"lat":11.10732689564902,"lon":106.61055103759486}
2024-06-23T05:34:07.559935915Z,{"lat":11.107323611444412,"lon":106.61054584778162}
2024-06-23T05:34:08.551962146Z,{"lat":11.107321988909431,"lon":106.6105509487919}
2024-06-23T05:34:09.552999076Z,{"lat":11.107329883719954,"lon":106.61056205228807}
2024-06-23T05:34:10.551757786Z,{"lat":11.107331902798874,"lon":106.61057056562997}
2024-06-23T05:34:11.552113059Z,{"lat":11.107325549810161,"lon":106.61057699564228}
2024-06-23T05:34:12.551992766Z,{"lat":11.10731041466598,"lon":106.61058756552714}
2024-06-23T05:34:13.551552158Z,{"lat":11.107303121708204,"lon":106.61059646355473}
2024-06-23T05:34:14.551522071Z,{"lat":11.107296745459205,"lon":106.61059925067127}
2024-06-23T05:34:15.561540924Z,{"lat":11.10730213412686,"lon":106.61060096077732}
2024-06-23T05:34:16.541602322Z,{"lat":11.107299729385044,"lon":106.6105980220093}
2024-06-23T05:34:17.541935969Z,{"lat":11.10730217286336,"lon":106.6106053323372}
2024-06-23T05:34:18.561575193Z,{"lat":11.107293687463706,"lon":106.61060835568378}
2024-06-23T05:34:19.561955212Z,{"lat":11.107296046638314,"lon":106.61060578219782}
2024-06-23T05:34:20.551754132Z,{"lat":11.107300945772304,"lon":106.61060610878687}
2024-06-23T05:34:21.552003971Z,{"lat":11.10730208704205,"lon":106.61060875807091}
2024-06-23T05:34:22.562011426Z,{"lat":11.107305853695015,"lon":106.61062148083627}
2024-06-23T05:34:23.561860484Z,{"lat":11.107304322276038,"lon":106.61062718834434}
2024-06-23T05:34:24.551748457Z,{"lat":11.107306408038728,"lon":106.61063312956709}
2024-06-23T05:34:25.561331395Z,{"lat":11.10731210798988,"lon":106.61063898967335}
2024-06-23T05:34:26.562289036Z,{"lat":11.107301592349776,"lon":106.61064279376757}
2024-06-23T05:34:27.559567188Z,{"lat":11.107286965375277,"lon":106.61063575502875}
2024-06-23T05:34:28.592019367Z,{"lat":11.107282439748948,"lon":106.61061832795556}
2024-06-23T05:34:29.552114921Z,{"lat":11.10730062862729,"lon":106.61060651117526}
2024-06-23T05:34:30.541864285Z,{"lat":11.107304713605744,"lon":106.61059816508742}
2024-06-23T05:34:31.591860876Z,{"lat":11.107311419868164,"lon":106.61058977570691}
2024-06-23T05:34:32.571502263Z,{"lat":11.107309001337608,"lon":106.61057565639976}
2024-06-23T05:34:33.534868338Z,{"lat":11.107311088731189,"lon":106.61057210364464}
2024-06-23T05:34:34.571348291Z,{"lat":11.107323907397753,"lon":106.61056235089164}
2024-06-23T05:34:35.819849236Z,{"lat":11.107329675873387,"lon":106.61055521980933}
2024-06-23T05:34:36.581840625Z,{"lat":11.107329903654625,"lon":106.61055170023036}
2024-06-23T05:34:37.581671196Z,{"lat":11.10733042018877,"lon":106.6105504042364}
2024-06-23T05:34:38.589514234Z,{"lat":11.107330099388237,"lon":106.61055301051982}
2024-06-23T05:34:39.561537875Z,{"lat":11.107329714340342,"lon":106.61057153313928}
2024-06-23T05:34:40.559839505Z,{"lat":11.107323545470448,"lon":106.6105672218134}
2024-06-23T05:34:41.581760433Z,{"lat":11.107321630229272,"lon":106.61058461144907}
2024-06-23T05:34:42.581724774Z,{"lat":11.107318405095487,"lon":106.61059613232189}
2024-06-23T05:34:43.601531953Z,{"lat":11.107319386226061,"lon":106.61060127593103}
2024-06-23T05:34:44.632807814Z,{"lat":11.10733182246132,"lon":106.61060391094058}
2024-06-23T05:34:45.701953545Z,{"lat":11.107340570081515,"lon":106.61061358202133}
2024-06-23T05:34:46.607745409Z,{"lat":11.10736440265285,"lon":106.61063912541628}
2024-06-23T05:34:47.564860658Z,{"lat":11.107379304615346,"lon":106.61065403230621}
2024-06-23T05:34:48.569816041Z,{"lat":11.1073781131874,"lon":106.61066332674287}
2024-06-23T05:34:49.602094067Z,{"lat":11.107390453880345,"lon":106.61066520292215}
2024-06-23T05:34:50.594634331Z,{"lat":11.107393614388554,"lon":106.6106743984176}
2024-06-23T05:34:51.621744725Z,{"lat":11.107390284291816,"lon":106.61067637265126}
2024-06-23T05:34:52.611850639Z,{"lat":11.107376953525014,"lon":106.61069066385163}
2024-06-23T05:34:53.60157498Z,{"lat":11.10736565775345,"lon":106.61068882758913}
2024-06-23T05:34:54.601801209Z,{"lat":11.107371244266272,"lon":106.6106901378991}
2024-06-23T05:34:55.62137488Z,{"lat":11.10736213951607,"lon":106.61068641733631}
2024-06-23T05:34:56.611472106Z,{"lat":11.107357774669376,"lon":106.6106919698549}
2024-06-23T05:34:57.7418182Z,{"lat":11.107371715645483,"lon":106.6107073910329}
2024-06-23T05:34:58.611356939Z,{"lat":11.107363802145784,"lon":106.61071254084003}
2024-06-23T05:34:59.589749484Z,{"lat":11.10736379528856,"lon":106.6107143897352}
2024-06-23T05:35:00.611639016Z,{"lat":11.107361937909094,"lon":106.61070341268136}
2024-06-23T05:35:01.61191384Z,{"lat":11.1073603797494,"lon":106.61070186684448}
2024-06-23T05:35:02.619716708Z,{"lat":11.107356762693684,"lon":106.61070214502443}
2024-06-23T05:35:03.611551925Z,{"lat":11.107358076389284,"lon":106.61070191475783}
2024-06-23T05:35:04.621648384Z,{"lat":11.107364113016853,"lon":106.61070538229174}
2024-06-23T05:35:05.600804166Z,{"lat":11.107347901389643,"lon":106.61069948537647}
2024-06-23T05:35:06.641893892Z,{"lat":11.107335830345441,"lon":106.61068877492141}
2024-06-23T05:35:08.111608258Z,{"lat":11.107335798524337,"lon":106.61067482894762}
2024-06-23T05:35:08.790049804Z,{"lat":11.107345046038716,"lon":106.61067711696339}
